country_code,category_code,record_type,platform,study_name,product_code,product_name,response,product_plm_code,driver,importance_percent,country,year
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,helps hair grow longer,2.55,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,makes hair easy to manage or style,0.84,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,hair looks healthy,1.45,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,hair feels nourished,1.17,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,reduces hair breakage,5.68,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,reduces hair fall from roots,2.8,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,reduces hair fall,1.21,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,makes hair stronger,1.78,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,make my hair easy to comb when wet,2.68,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,does not cause dandruff flakes,4.26,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,NW40,Kesh King Hair Oil?,overall opinion color shampoo,NONE,absorbs easily into hair,42.56,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,grows new hair/ improves hair density,1.84,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,is an ayurvedic medicine,2.53,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,is suitable for whole family,1.76,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,is suitable for daily use,4.55,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,has a pleasant fragrance,2.64,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,rinses off easily,3.57,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,has the right amount of stickiness,1.77,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,does not cause irritation or itching to my scalp,8.5,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,absorbs well into the scalp,1.59,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,has effective ingredients,1.53,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,nourishes my scalp,2.81,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,helps hair grow longer,2.84,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,makes hair easy to manage or style,1.51,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,hair looks healthy,6.22,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,hair feels nourished,1.79,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,reduces hair breakage,6.43,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,reduces hair fall from roots,7.58,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,reduces hair fall,2.97,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,makes hair stronger,3.2,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,make my hair easy to comb when wet,2.26,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,does not cause dandruff flakes,3.57,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion product,NONE,absorbs easily into hair,28.53,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,grows new hair/ improves hair density,2.99,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,is an ayurvedic medicine,3.85,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,is suitable for whole family,4.98,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,is suitable for daily use,3.06,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,has a pleasant fragrance,8.69,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,rinses off easily,4.67,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,has the right amount of stickiness,1.62,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,does not cause irritation or itching to my scalp,5.69,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,absorbs well into the scalp,2.13,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,has effective ingredients,3.79,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,nourishes my scalp,1.7,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,helps hair grow longer,5.83,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,makes hair easy to manage or style,1.51,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,hair looks healthy,11.23,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,hair feels nourished,2.14,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair Fall Hair Oil,AR60,Indulekha Hair Oil? Current,overall opinion appearance of shampoo,NONE,reduces hair breakage,6.15,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo South,BN43 or PR71,Competitor Chik Black Shampoo 6ml,overall opinion color shampoo,NONE,easy to comb finger through when wet,3.04,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo South,BN43 or PR71,Competitor Chik Black Shampoo 6ml,overall opinion color shampoo,NONE,gives my hair a natural movement,1.24,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo South,BN43 or PR71,Competitor Chik Black Shampoo 6ml,overall opinion color shampoo,NONE,smoother sleeker hair,4.11,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo South,BN43 or PR71,Competitor Chik Black Shampoo 6ml,overall opinion color shampoo,NONE,enhances the black colour of my hair,0.91,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),India Sunsilk Blackshine LCS Shampoo South,BN43 or PR71,Competitor Chik Black Shampoo 6ml,overall opinion color shampoo,NONE,shampoo cleans my hair well,39.3,India,2021
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,ease of rinsing off shampoo,4.03,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,ease of lathering shampoo,7.72,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,nourishes hair well,5.26,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes my hair beautiful,6.25,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,gives me the look i want,3.32,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,is a high quality product,4.23,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,is delightful to use,4.87,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,reduces hair breakage,5.14,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,reduces hair fall,5.08,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes hair stronger,4.44,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,prevents hair fall,5.8,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes my hair full and thick,7.21,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,does not make my hair limp,4.75,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes my hair soft and smooth,4.26,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,make my hair easy to comb when wet,5.65,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes my hair stronger,5.08,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,does not cause dandruff flakes,3.71,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,makes scalp healthy,8.17,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion product,NONE,shampoo cleans my hair well,5.03,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,ease of rinsing off shampoo,16.46,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,ease of lathering shampoo,16.26,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,nourishes hair well,3.43,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes my hair beautiful,3.51,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,gives me the look i want,4.86,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,is a high quality product,2.9,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,is delightful to use,3.16,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,reduces hair breakage,2.69,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,reduces hair fall,4.44,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes hair stronger,2.46,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,prevents hair fall,3.41,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes my hair full and thick,2.81,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,does not make my hair limp,4.54,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes my hair soft and smooth,6.98,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,make my hair easy to comb when wet,5.71,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes my hair stronger,5.07,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,does not cause dandruff flakes,3.88,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,makes scalp healthy,3.36,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion appearance of shampoo,NONE,shampoo cleans my hair well,4.07,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,ease of rinsing off shampoo,17.21,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,ease of lathering shampoo,18.19,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,nourishes hair well,3.29,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes my hair beautiful,3.15,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,gives me the look i want,2.59,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,is a high quality product,2.75,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,is delightful to use,3.44,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,reduces hair breakage,2.51,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,reduces hair fall,4.1,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes hair stronger,2.24,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,prevents hair fall,2.13,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes my hair full and thick,3.07,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,does not make my hair limp,3.76,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes my hair soft and smooth,6.77,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,make my hair easy to comb when wet,3.52,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes my hair stronger,4.98,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,does not cause dandruff flakes,8.59,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,makes scalp healthy,3.17,India,2019
IN,HRC,rwa_driver_importance,Hairfall,SOUTH Clinic Plus Sachet Benchmarking HUT,ST18,Dabur Vatika Re.1 LCS,overall opinion color shampoo,NONE,shampoo cleans my hair well,4.55,India,2019
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,ease of rinsing off shampoo,5.29,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,ease of lathering shampoo,7.79,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,is a natural shampoo,1.83,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,is an herbal shampoo,1.01,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,"is an ayurvedic shampoo,",3.65,India,2021
IN,HRC,rwa_driver_importance,Hairfall,India Indulekha Hair fall Shampoo Cleanser North,QS20,Pantene Hairfall Shampoo,overall opinion product,NONE,has a natural fragrance,1.32,India,2021
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,is delightful to use,4.15,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,gives nourishment to my hair,2.48,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,helps you feel fired up,10.78,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,gives me hair that is full of life,10.79,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,makes my hair look beautiful,2.47,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,easy to comb finger through when wet,3.12,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,makes hair soft smooth,3.08,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,gives my hair a natural movement,1.97,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,makes my hair shiny,6.24,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,reduces frizz fluff,2.29,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,makes my hair stronger,1.64,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,smoother sleeker hair,2.08,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,smoother sleeker hair,1.81,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,enhances the black colour of my hair,4.11,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,enhances the black colour of my hair,0.39,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,shampoo rinses off easily,6.7,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),CMI_Sunsilk Black LCS_Branded_North,KM47,Competition North - Dabur Vatika Health,overall opinion color shampoo,NONE,shampoo cleans my hair well,7.02,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,joyful fragrance,1.45,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,modern trendy fragrance,1.48,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,long lasting fragrance,2.15,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,fragrance that i want to smell again and again,1.29,India,2022
IN,HRC,rwa_driver_importance,Shine (Colour & Shine),Sunsilk BlackShine_Branded_South,LZ83,Competition South - Chik Black Thick & Glossy,overall opinion product,NONE,feminine fragrance,4.6,India,2022
