country_code,category_code,record_type,product_code,product_name,benefit,value
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,reduce_dark_circles,4.44
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,reduce_dark_circles,4.93
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,reduce_dark_circles,4.92
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,reduce_fine_lines_and_wrinkles,5.04
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,reduce_fine_lines_and_wrinkles,5.04
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,reduce_fine_lines_and_wrinkles,5.1
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,reduce_fine_lines_and_wrinkles,4.98
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,reduce_fine_lines_and_wrinkles,4.94
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,reduce_fine_lines_and_wrinkles,4.84
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,reduce_fine_lines_and_wrinkles,4.57
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,reduce_fine_lines_and_wrinkles,4.74
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,reduce_fine_lines_and_wrinkles,4.62
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,reduce_fine_lines_and_wrinkles,4.84
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,reduce_fine_lines_and_wrinkles,4.78
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,reduce_fine_lines_and_wrinkles,4.96
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,reduce_fine_lines_and_wrinkles,4.88
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,reduce_fine_lines_and_wrinkles,4.78
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,reduce_fine_lines_and_wrinkles,4.98
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,reduce_fine_lines_and_wrinkles,4.61
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,reduce_fine_lines_and_wrinkles,4.88
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,reduce_fine_lines_and_wrinkles,4.52
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,reduce_fine_lines_and_wrinkles,4.7
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,reduce_fine_lines_and_wrinkles,5.0
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,reduce_fine_lines_and_wrinkles,4.87
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,reduce_fine_lines_and_wrinkles,4.62
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,reduce_fine_lines_and_wrinkles,4.36
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,reduce_fine_lines_and_wrinkles,4.85
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,reduce_fine_lines_and_wrinkles,4.41
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,reduce_fine_lines_and_wrinkles,4.97
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,reduce_fine_lines_and_wrinkles,4.93
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,reduce_fine_lines_and_wrinkles,4.73
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,reduce_fine_lines_and_wrinkles,4.94
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,reduce_fine_lines_and_wrinkles,4.82
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,reduce_fine_lines_and_wrinkles,4.87
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,reduce_fine_lines_and_wrinkles,4.58
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,reduce_fine_lines_and_wrinkles,4.98
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,reduce_fine_lines_and_wrinkles,4.93
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,reduce_fine_lines_and_wrinkles,4.47
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,reduce_fine_lines_and_wrinkles,4.75
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,reduce_fine_lines_and_wrinkles,4.69
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,reduce_fine_lines_and_wrinkles,4.0
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,reduce_fine_lines_and_wrinkles,5.04
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,reduce_fine_lines_and_wrinkles,4.86
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,reduce_fine_lines_and_wrinkles,4.98
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,reduce_fine_lines_and_wrinkles,4.48
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,reduce_fine_lines_and_wrinkles,4.95
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,reduce_fine_lines_and_wrinkles,4.93
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,reduce_minimized_pores,5.15
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,reduce_minimized_pores,5.12
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,reduce_minimized_pores,5.14
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,reduce_minimized_pores,5.13
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,reduce_minimized_pores,5.03
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,reduce_minimized_pores,4.95
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,reduce_minimized_pores,4.66
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,reduce_minimized_pores,4.88
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,reduce_minimized_pores,4.68
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,reduce_minimized_pores,4.95
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,reduce_minimized_pores,4.85
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,reduce_minimized_pores,5.07
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,reduce_minimized_pores,4.89
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,reduce_minimized_pores,4.84
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,reduce_minimized_pores,5.08
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,reduce_minimized_pores,4.7
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,reduce_minimized_pores,4.97
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,reduce_minimized_pores,4.69
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,reduce_minimized_pores,4.79
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,reduce_minimized_pores,5.08
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,reduce_minimized_pores,4.99
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,reduce_minimized_pores,4.67
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,reduce_minimized_pores,4.47
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,reduce_minimized_pores,4.97
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,reduce_minimized_pores,4.5
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,reduce_minimized_pores,5.04
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,reduce_minimized_pores,4.98
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,reduce_minimized_pores,4.82
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,reduce_minimized_pores,5.03
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,reduce_minimized_pores,4.88
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,reduce_minimized_pores,4.96
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,reduce_minimized_pores,4.66
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,reduce_minimized_pores,5.07
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,reduce_minimized_pores,5.07
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,reduce_minimized_pores,4.55
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,reduce_minimized_pores,4.82
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,reduce_minimized_pores,4.82
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,reduce_minimized_pores,4.1
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,reduce_minimized_pores,5.21
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,reduce_minimized_pores,4.99
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,reduce_minimized_pores,4.99
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,reduce_minimized_pores,4.63
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,reduce_minimized_pores,5.06
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,reduce_minimized_pores,5.03
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,soft_and_smooth,5.28
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,soft_and_smooth,5.27
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,soft_and_smooth,5.4
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,soft_and_smooth,5.26
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,soft_and_smooth,5.16
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,soft_and_smooth,5.1
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,soft_and_smooth,4.97
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,soft_and_smooth,5.0
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,soft_and_smooth,4.95
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,soft_and_smooth,5.06
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,soft_and_smooth,5.08
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,soft_and_smooth,5.21
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,soft_and_smooth,5.17
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,soft_and_smooth,5.09
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,soft_and_smooth,5.22
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,soft_and_smooth,4.95
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,soft_and_smooth,5.14
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,soft_and_smooth,4.85
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,soft_and_smooth,4.87
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,soft_and_smooth,5.28
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,soft_and_smooth,5.06
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,soft_and_smooth,4.88
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,soft_and_smooth,4.74
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,soft_and_smooth,5.2
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,soft_and_smooth,4.75
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,soft_and_smooth,5.31
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,soft_and_smooth,5.22
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,soft_and_smooth,5.03
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,soft_and_smooth,5.26
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,soft_and_smooth,5.05
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,soft_and_smooth,5.17
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,soft_and_smooth,4.95
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,soft_and_smooth,5.2
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,soft_and_smooth,5.18
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,soft_and_smooth,4.71
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,soft_and_smooth,5.1
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,soft_and_smooth,5.08
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,soft_and_smooth,4.32
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,soft_and_smooth,5.32
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,soft_and_smooth,5.22
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,soft_and_smooth,5.16
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,soft_and_smooth,4.81
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,soft_and_smooth,5.19
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,soft_and_smooth,5.32
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,sun_protection,5.18
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,sun_protection,5.19
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,sun_protection,5.23
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,sun_protection,5.14
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,sun_protection,5.01
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,sun_protection,4.95
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,sun_protection,4.75
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,sun_protection,4.97
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,sun_protection,4.76
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,sun_protection,4.95
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,sun_protection,4.83
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,sun_protection,5.06
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,sun_protection,4.86
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,sun_protection,4.91
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,sun_protection,5.06
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,sun_protection,4.75
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,sun_protection,4.98
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,sun_protection,4.72
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,sun_protection,4.78
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,sun_protection,5.05
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,sun_protection,5.01
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,sun_protection,4.7
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,sun_protection,4.57
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,sun_protection,4.94
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,sun_protection,4.56
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,sun_protection,5.12
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,sun_protection,5.04
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,sun_protection,4.88
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,sun_protection,5.1
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,sun_protection,4.93
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,sun_protection,5.01
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,sun_protection,4.69
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,sun_protection,5.04
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,sun_protection,4.99
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,sun_protection,4.65
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,sun_protection,4.83
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,sun_protection,4.73
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,sun_protection,4.17
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,sun_protection,5.14
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,sun_protection,4.98
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,sun_protection,5.03
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,sun_protection,4.66
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,sun_protection,5.11
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,sun_protection,5.07
