country_code,category_code,record_type,attribute_group,brand,product_type,product_name,attribute,value
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN611W_GRANT INDUSTRIES Water Gel Invisible Sunscreen_IN611W,in_greasy_imm,21.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_drag_5min,38.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_oily_5min,13.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_oily_imm,15.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_drag_imm,48.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_powdery_imm,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_sticky_imm,43.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_waxy_5min,12.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_sticky_5min,38.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_powdery_5min,4.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_greasy_5min,14.07142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_waxy_imm,14.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN567W_Dot & Key Vitamin C + E Super Bright Sunscreen SPF 50_IN567W,in_greasy_imm,16.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_silky_5min,13.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_drag_5min,34.07142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_gloss_5min,26.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_oily_imm,15.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_silky_imm,14.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_powdery_imm,6.071428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN667W_LAKME SPF 50_IN667W,in_oily_5min,14.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_waxy_5min,11.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_powdery_5min,4.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_waxy_imm,14.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_silky_5min,13.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_gloss_5min,25.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_silky_imm,14.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_oily_5min,13.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_drag_imm,37.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_sticky_imm,38.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_sticky_5min,35.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_greasy_5min,13.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dot Key,Cream,IN710W_DOT KEY Vitamin C E Super Bright Sunscreen SPF50_IN710W,in_greasy_imm,16.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_drag_5min,42.07142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_oily_imm,15.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_powdery_imm,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_waxy_5min,11.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_powdery_5min,4.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_waxy_imm,14.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_silky_5min,13.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_gloss_5min,16.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_silky_imm,14.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_oily_5min,13.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_drag_imm,45.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_sticky_imm,41.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_sticky_5min,38.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Dr Sheths,Cream,IN566W_Dr. Sheths Ceramide & Vitamin C Sunscreen SPF 50+ PA+++ _IN566W,in_greasy_imm,19.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_drag_5min,36.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_oily_imm,15.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_powdery_imm,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_waxy_5min,11.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_powdery_5min,4.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_waxy_imm,14.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_silky_5min,13.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_gloss_5min,18.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_silky_imm,14.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_oily_5min,13.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_drag_imm,38.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_sticky_imm,40.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_sticky_5min,37.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_greasy_5min,16.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Estee Lauder,Cream,IN563W_ESTEE LAUDER Perfectionist Pro Multi Defense Aqua UV Gel SPF 50_IN563W,in_greasy_imm,19.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_drag_5min,33.73333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_oily_imm,15.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_powdery_imm,5.333333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_waxy_5min,12.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_powdery_5min,4.933333333333334
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_waxy_imm,14.33333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_silky_5min,14.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_gloss_5min,25.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_gloss_5min,8.866666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_silky_imm,8.666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_oily_5min,7.133333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_drag_imm,79.66666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_sticky_imm,12.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_sticky_5min,9.866666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_greasy_5min,11.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN714S_Internal Prototype GS_IN714S,in_greasy_imm,15.13333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_drag_5min,65.13333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_oily_imm,11.53333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_powdery_imm,5.533333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_waxy_5min,14.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_powdery_5min,5.533333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_waxy_imm,24.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_silky_5min,9.733333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_gloss_5min,12.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_silky_imm,10.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_oily_5min,8.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_drag_imm,73.06666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_silky_imm,15.26666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_oily_5min,14.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_drag_imm,34.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_sticky_imm,29.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_sticky_5min,23.26666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_greasy_5min,12.13333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_sticky_imm,38.66666666666666
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN715S_LAKME Absolute Perfect Radiance Light Creme Current LC_IN715S,in_greasy_imm,16.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_sticky_5min,35.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_greasy_5min,16.66666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN780W_EUCERIN anti pigment dual serum_IN780W,in_greasy_imm,19.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_drag_5min,39.66666666666666
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_oily_imm,16.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_powdery_imm,6.133333333333334
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_waxy_5min,12.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_powdery_5min,5.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_waxy_imm,14.6
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_silky_5min,14.13333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_gloss_5min,23.33333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_silky_imm,15.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_oily_5min,14.6
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_drag_imm,43.86666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_sticky_imm,40.13333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_sticky_5min,35.26666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_greasy_5min,18.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN782W_EUCERIN pigment control SPF50_IN782W,in_greasy_imm,21.33333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_drag_5min,42.46666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_oily_imm,16.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_powdery_imm,5.333333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_waxy_5min,12.53333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_powdery_5min,4.933333333333334
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_waxy_imm,14.33333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_silky_5min,14.26666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_gloss_5min,30.66666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_silky_imm,15.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_oily_5min,15.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_drag_imm,42.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN717S_LAKME Absolute Perfect Radiance Day Creme Prototype LD_IN717S,in_sticky_5min,39.93333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_sticky_imm,44.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN717S_LAKME Absolute Perfect Radiance Day Creme Prototype LD_IN717S,in_greasy_5min,15.53333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_sticky_5min,43.73333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN717S_LAKME Absolute Perfect Radiance Day Creme Prototype LD_IN717S,in_greasy_imm,17.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_greasy_5min,17.46666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_drag_5min,46.6
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN784W_EUCERIN anti pigment day care SPF30_IN784W,in_greasy_imm,20.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_oily_imm,13.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_drag_5min,38.06666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_powdery_imm,6.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_oily_imm,16.93333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_waxy_5min,13.33333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_powdery_imm,5.333333333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_powdery_5min,5.666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_waxy_5min,12.46666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_waxy_imm,15.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_powdery_5min,4.933333333333334
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_silky_5min,12.66666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_waxy_imm,14.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_gloss_5min,18.06666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_silky_5min,14.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_silky_imm,14.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_gloss_5min,33.06666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_oily_5min,12.73333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Eucerin,Cream,IN785W_EUCERIN anti pigment night care_IN785W,in_silky_imm,15.06666666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,Lakme,Cream,IN718S_LAKME Absolute Perfect Radiance Light Creme Prototype LG_IN718S,in_drag_imm,48.66666667
